"","treatment","cash","accts_amt","stroop_time","income_less20k","log_cash","log_accts_amt","log_stroop_time"
"1632","Before Payday",37,473,7.53572641809781,1,3.61091791264422,6.15909538849193,2.01965523328411
"1633","Before Payday",24,NA,7.8840543627739,1,3.17805383034795,NA,2.06484228459571
"1634","After Payday",120,1800,7.77798839410146,0,4.78749174278205,7.49554194388426,2.05129774358812
"1635","Before Payday",4,135,7.79467466473579,0,1.38629436111989,4.90527477843843,2.05344076523539
"1636","After Payday",800,1000,7.30063969890277,1,6.68461172766793,6.90775527898214,1.98796197430174
"1637","After Payday",65,1500,7.516223102808,1,4.17438726989564,7.3132203870903,2.01706376482647
"1638","Before Payday",200,2000,7.23841737707456,0,5.29831736654804,7.60090245954208,1.97940258817568
"1639","After Payday",250,6000,7.74972100059191,0,5.52146091786225,8.69951474821019,2.04765684279362
"1640","Before Payday",7,0,7.53861739238103,0,1.94591014905531,0,2.02003879549485
"1641","Before Payday",NA,NA,7.57927524050077,0,NA,NA,2.02541758037324
"1642","Before Payday",96,1000,7.68694644172986,0,4.56434819146784,6.90775527898214,2.03952362296011
"1643","Before Payday",75,20000,7.74148123462995,0,4.31748811353631,9.90348755253613,2.04659304327517
"1644","After Payday",60,75000,7.58078164855639,0,4.0943445622221,11.2252433925184,2.02561631420011
"1645","After Payday",20,45000,7.58239054679871,0,2.99573227355399,10.7144177687525,2.02582852550097
"1646","After Payday",275,800,7.33748732010524,0,5.61677109766657,6.68461172766793,1.99299645705804
"1647","Before Payday",40,1000,7.9058140317599,0,3.68887945411394,6.90775527898214,2.06759844217941
"1648","Before Payday",45,47,7.66814077893893,1,3.80666248977032,3.85014760171006,2.03707418429225
"1649","After Payday",45,450,7.5116746822993,1,3.80666248977032,6.10924758276437,2.01645843456503
"1650","Before Payday",281,10100,7.32748192548752,0,5.63835466933375,9.22029070282935,1.9916319269315
"1651","Before Payday",20,300,8.51719284057617,1,2.99573227355399,5.7037824746562,2.14208680774554
"1652","After Payday",50,12000,7.54625424742699,0,3.91202300542815,9.39266192877014,2.02105131398101
"1653","After Payday",10,0,7.78108228246371,1,2.30258509299405,0,2.0516954393718
"1654","Before Payday",4020,4000,7.48515828450521,0,8.29903718161307,8.29404964010203,2.01292216454248
"1655","After Payday",40,4000,7.51064840952555,0,3.68887945411394,8.29404964010203,2.0163218015331
"1656","Before Payday",180,400,7.50666227936745,0,5.19295685089021,5.99146454710798,2.01579093014949
"1657","Before Payday",10,50,7.73997303843498,0,2.30258509299405,3.91202300542815,2.04639820418924
"1658","After Payday",1200,800,7.3047941227754,1,7.09007683577609,6.68461172766793,1.98853086174944
"1659","Before Payday",100,100,7.60260809461276,1,4.60517018598809,4.60517018598809,2.02849135876659
"1660","Before Payday",80,2200,7.70302929480871,0,4.38202663467388,7.69621263934641,2.04161366640251
"1661","After Payday",0,30,7.7328035334746,0,0,3.40119738166216,2.04547147905491
"1662","After Payday",100,50000,7.62881314754486,0,4.60517018598809,10.8197782844103,2.0319322824166
"1663","Before Payday",500,58000,7.65432797869046,0,6.21460809842219,10.9681982895286,2.03527123671133
"1664","After Payday",100,7000,7.5215382874012,0,4.60517018598809,8.85366542803745,2.01777067653715
"1665","Before Payday",0,NA,7.69974554578463,1,0,NA,2.04118728231161
"1666","Before Payday",30,100,8.20282724499702,0,3.40119738166216,4.60517018598809,2.10447888082043
"1667","After Payday",300,1000,7.61164456605911,0,5.7037824746562,6.90775527898214,2.02967925444711
"1668","Before Payday",20,300,7.49080458283424,0,2.99573227355399,5.7037824746562,2.01367621269906
"1669","Before Payday",25,800,7.68725354472796,0,3.2188758248682,6.68461172766793,2.03956357339635
"1670","After Payday",20,100,7.50833001732826,0,2.99573227355399,4.60517018598809,2.0160130731829
"1671","Before Payday",250,1000,7.44576481978099,1,5.52146091786225,6.90775527898214,2.00764539017882
"1672","After Payday",850,2300,7.53960690895716,1,6.74523634948436,7.74066440191724,2.02017004657027
"1673","After Payday",10,25,7.56163353721301,0,2.30258509299405,3.2188758248682,2.02308724320124
"1674","After Payday",300,4000,7.64069244265556,1,5.7037824746562,8.29404964010203,2.03348823292687
"1675","Before Payday",15,175,7.54375337560972,1,2.70805020110221,5.16478597392351,2.02071985333465
"1676","Before Payday",0,0,7.68425257007281,0,0,0,2.03917311397476
"1677","After Payday",22,450,7.46061226725578,1,3.09104245335832,6.10924758276437,2.00963748420652
"1678","After Payday",40,3500,7.68241198857625,0,3.68887945411394,8.1605182474775,2.03893355886528
"1679","After Payday",2,100,7.84773072600365,0,0.693147180559945,4.60517018598809,2.06022441051281
"1680","Before Payday",500,0,7.68695522348086,1,6.21460809842219,0,2.03952476538331
"1681","After Payday",50,1500,7.60717200239499,0,3.91202300542815,7.3132203870903,2.02909148682763
"1682","Before Payday",1500,8000,7.78684178988139,0,7.3132203870903,8.98719682066197,2.05243535917789
"1683","Before Payday",0,200,7.75775639216105,0,0,5.29831736654804,2.048693167669
"1684","After Payday",200,15000,7.45793242255847,0,5.29831736654804,9.61580548008435,2.00927822064806
"1685","Before Payday",60,150,7.37940014402072,0,4.0943445622221,5.01063529409626,1.99869235401087
"1686","After Payday",10,61,7.40912850697835,0,2.30258509299405,4.11087386417331,2.00271282199707
"1687","Before Payday",60,NA,7.37116748094559,0,4.0943445622221,NA,1.99757610355336
"1688","After Payday",0,NA,7.45657905936241,1,0,NA,2.00909673790873
"1689","Before Payday",400,750,7.45402583479881,1,5.99146454710798,6.62007320653036,2.00875426694841
"1690","After Payday",168,1400,7.81244038542112,1,5.12396397940326,7.24422751560335,2.05571738436731
"1691","Before Payday",125,500,7.57661647597949,0,4.8283137373023,6.21460809842219,2.02506672479862
"1692","After Payday",80,537,7.61376622319221,1,4.38202663467388,6.28599809450886,2.02995795394182
"1693","After Payday",NA,NA,7.79953145980835,0,NA,NA,2.05406366263598
"1694","After Payday",50,25000,7.49875433246295,0,3.91202300542815,10.1266311038503,2.01473691774302
"1695","After Payday",50,600,7.52883732318878,0,3.91202300542815,6.39692965521615,2.01874062393895
"1696","Before Payday",50,NA,7.85524943470955,1,3.91202300542815,NA,2.0611820260996
"1697","After Payday",300,30000,7.75514784455299,1,5.7037824746562,10.3089526606443,2.04835686086367
"1698","Before Payday",240,6000,7.58218311270078,1,5.48063892334199,8.69951474821019,2.02580116777861
"1699","Before Payday",124,525,7.58891578515371,0,4.82028156560504,6.26339826259162,2.02668873339798
"1700","Before Payday",1,87,7.40914226571719,1,0,4.46590811865458,2.00271467899361
"1701","After Payday",600,5500,7.41089414556821,0,6.39692965521615,8.61250337122056,2.00295109944638
"1702","Before Payday",50,500,7.51536476612091,0,3.91202300542815,6.21460809842219,2.01694956043296
"1703","After Payday",10,0,7.15626438458761,0,2.30258509299405,0,1.96798811082587
"1704","After Payday",1000,16000,7.63562524318695,0,6.90775527898214,9.68034400122192,2.03282482702518
"1705","Before Payday",160,4600,5.62610534330209,0,5.07517381523383,8.43381158247719,1.72741743426174
"1706","After Payday",50,0,7.49899405241013,0,3.91202300542815,0,2.01476888520121
"1707","After Payday",30,50,5.38778306543827,1,3.40119738166216,3.91202300542815,1.68413399519826
"1708","Before Payday",100,4000,7.81606303652128,1,4.60517018598809,8.29404964010203,2.05618097976954
"1709","After Payday",360,1093,7.37459549307823,0,5.88610403145016,6.99668148817654,1.99804105232548
"1710","Before Payday",5,3700,7.51638198892276,1,1.6094379124341,8.21608809863232,2.0170849036928
"1711","Before Payday",8,250,7.62585495909055,0,2.07944154167984,5.52146091786225,2.03154444199022
"1712","After Payday",300,600,7.58893411717516,0,5.7037824746562,6.39692965521615,2.02669114902623
"1713","After Payday",2000,4000,7.46536806225777,0,7.60090245954208,8.29404964010203,2.01027473483367
"1714","Before Payday",3,1,7.19546696543694,1,1.09861228866811,0,1.97345123961442
"1715","After Payday",20,1400,7.69183487693469,0,2.99573227355399,7.24422751560335,2.04015936063895
"1716","After Payday",350,1800,7.57968945304553,0,5.85793315448346,7.49554194388426,2.02547222955981
"1717","After Payday",175,800,8.09175087014834,0,5.16478597392351,6.68461172766793,2.09084513165266
"1718","Before Payday",16,11350,7.33570808172226,0,2.77258872223978,9.33697302290955,1.99275394159457
"1719","Before Payday",NA,NA,7.70082278052966,0,NA,NA,2.04132717776533
"1720","Before Payday",2000,12500,7.69442409276962,1,7.60090245954208,9.43348392329039,2.04049592274472
"1721","Before Payday",86,32000,7.53406858444214,0,4.45434729625351,10.3734911817819,2.0194352125523
"1722","After Payday",NA,NA,7.85131675004959,1,NA,NA,2.06068125658755
"1723","Before Payday",NA,NA,7.10831935207049,1,NA,NA,1.9612658378243
"1724","Before Payday",600,13000,7.58545756340027,0,6.39692965521615,9.47270463644367,2.02623293575364
"1725","Before Payday",50,16000,7.6091650724411,0,3.91202300542815,9.68034400122192,2.02935345132641
"1726","Before Payday",1,197,7.54181294639905,1,0,5.28320372873799,2.02046259693739
"1727","Before Payday",150,300,7.28214289744695,0,5.01063529409626,5.7037824746562,1.98542517293985
"1728","Before Payday",NA,NA,7.59192191561063,0,NA,NA,2.02708477616657
"1729","After Payday",0,26,7.9044005771478,1,0,3.25809653802148,2.06741963946852
"1730","Before Payday",NA,NA,7.36423673232396,0,NA,NA,1.99663541010072
"1731","Before Payday",1155,86521,7.68528444568316,0,7.05185562295589,11.3681424380215,2.03930738940685
"1732","Before Payday",1,1100,7.50044951836268,0,0,7.00306545878646,2.01496295452788
"1733","Before Payday",150,3000,7.51350151499112,0,5.01063529409626,8.00636756765025,2.0167016041195
"1734","Before Payday",50,3000,7.6188888947169,1,3.91202300542815,8.00636756765025,2.030630544725
"1735","After Payday",40,8200,7.59250917037328,0,3.68887945411394,9.01188943325234,2.02716212575703
"1736","After Payday",NA,NA,7.60755177338918,0,NA,NA,2.02914140833786
"1737","Before Payday",29,1600,7.48667253057162,1,3.36729582998647,7.37775890822787,2.01312444388831
"1738","After Payday",45,300,7.44105633099874,1,3.80666248977032,5.7037824746562,2.00701281873975
"1739","Before Payday",360,700,7.44456478953362,0,5.88610403145016,6.5510803350434,2.00748420768233
"1740","Before Payday",25,500,7.57961586117744,0,3.2188758248682,6.21460809842219,2.02546252042518
"1741","After Payday",165,6000,7.19359152515729,0,5.10594547390058,8.69951474821019,1.97319056372774
"1742","After Payday",20,1000,7.607813646396,0,2.99573227355399,6.90775527898214,2.02917583051565
"1743","Before Payday",0,0,7.24716225266457,0,0,0,1.98060997881878
"1744","Before Payday",4,NA,7.62677951653798,0,1.38629436111989,NA,2.03166567448288
"1745","Before Payday",200,20000,7.8887802362442,1,5.29831736654804,9.90348755253613,2.0654415267398
"1746","After Payday",250,11645,7.58884157737096,0,5.52146091786225,9.36263218231844,2.02667895490687
"1747","After Payday",650,NA,6.44180445869764,1,6.47697236288968,NA,1.86280869631879
"1748","After Payday",28,5,7.28142822782199,0,3.3322045101752,1.6094379124341,1.98532702810719
"1749","After Payday",25,1500,7.73447229464849,0,3.2188758248682,7.3132203870903,2.04568725864001
"1750","After Payday",18,660,8.51719284057617,0,2.89037175789616,6.49223983502047,2.14208680774554
"1751","After Payday",7,100,7.52658957242966,1,1.94591014905531,4.60517018598809,2.01844202718824
"1752","Before Payday",300,8700,7.55220037698746,1,5.7037824746562,9.07107830464268,2.02183896146094
"1753","After Payday",55,3400,7.58511232336362,0,4.00733318523247,8.13153071060425,2.02618742130833
"1754","Before Payday",321,2300,7.56744429469109,0,5.77144112313002,7.74066440191724,2.02385540076224
"1755","After Payday",46,1486,7.81579538186391,1,3.8286413964891,7.3038432252777,2.05614673500474
"1756","Before Payday",NA,NA,7.5819306075573,1,NA,NA,2.02576786479129
"1757","Before Payday",14,256,7.53853506843249,1,2.63905732961526,5.54517744447956,2.0200278751372
"1758","After Payday",250,2000,7.4316994647185,0,5.52146091786225,7.60090245954208,2.00575456268509
"1759","After Payday",125,1,7.50515942772229,0,4.8283137373023,0,2.01559070772753
"1760","Before Payday",100,3500,7.71048432588577,0,4.60517018598809,8.1605182474775,2.04258100348629
"1761","Before Payday",22,NA,7.65888645251592,0,3.09104245335832,NA,2.03586660145079
"1762","Before Payday",3000,60000,7.59149143099785,0,8.00636756765025,11.0020998412042,2.02702807157675
"1763","After Payday",800,1500,7.69647190968196,1,6.68461172766793,7.3132203870903,2.0407620303091
"1764","After Payday",20,1600,7.45605319241683,0,2.99573227355399,7.37775890822787,2.00902621153392
"1765","After Payday",20,525,6.96064292391141,1,2.99573227355399,6.26339826259162,1.9402718442053
"1766","Before Payday",50,500,7.48413063089053,1,3.91202300542815,6.21460809842219,2.01278486294825
"1767","Before Payday",7,400,7.54487417141597,1,1.94591014905531,5.99146454710798,2.0208684149987
"1768","After Payday",1300,2000,7.66360618670781,0,7.17011954344963,7.60090245954208,2.03648265452418
"1769","Before Payday",6,49,7.61239929993947,1,1.79175946922805,3.89182029811063,2.02977840469755
"1770","After Payday",4,125,7.81610153118769,1,1.38629436111989,4.8283137373023,2.05618590482854
"1771","After Payday",200,30000,8.03669570883115,1,5.29831736654804,10.3089526606443,2.08401801722617
"1772","Before Payday",90,500,7.57137001554171,1,4.49980967033027,6.21460809842219,2.02437403067052
"1773","After Payday",20,45,7.47027324636777,0,2.99573227355399,3.80666248977032,2.01093157764142
"1774","Before Payday",NA,NA,6.53387140234311,0,NA,NA,1.87699963167867
"1775","Before Payday",0,114,7.43384761611621,1,0,4.7361984483945,2.00604357342932
"1776","After Payday",300,6000,7.70590809981028,0,5.7037824746562,8.69951474821019,2.04198732033611
"1777","Before Payday",85,69000,7.85882572333018,0,4.44265125649032,11.1418617835794,2.06163719621256
"1778","Before Payday",200,5000,7.28458752234777,1,5.29831736654804,8.51719319141624,1.98576081791348
"1779","After Payday",10,180,7.63688339789708,0,2.30258509299405,5.19295685089021,2.03298958773903
"1780","After Payday",385,400,7.72811055183411,1,5.95324333428778,5.99146454710798,2.04486440216945
"1781","After Payday",NA,NA,7.86172523101171,1,NA,NA,2.06200607739526
"1782","Before Payday",30,10,7.99240564306577,0,3.40119738166216,2.30258509299405,2.07849179619756
"1783","Before Payday",280,600,7.24724667270978,1,5.63478960316925,6.39692965521615,1.98062162745456
"1784","After Payday",80,4000,7.41087756554286,0,4.38202663467388,8.29404964010203,2.00294886219355
"1785","After Payday",400,45000,7.81767412026723,0,5.99146454710798,10.7144177687525,2.05638708324121
"1786","Before Payday",100,10,7.64308409889539,1,4.60517018598809,2.30258509299405,2.03380119958833
"1787","After Payday",5,5,7.62814767162005,0,1.6094379124341,1.6094379124341,2.03184504670391
"1788","Before Payday",14,5000,7.44752037525177,0,2.63905732961526,8.51719319141624,2.00788114145275
"1789","After Payday",11,741,7.70363221565882,1,2.39789527279837,6.60800062529609,2.0416919339558
"1790","After Payday",20,650,6.17234721779823,1,2.99573227355399,6.47697236288968,1.82007918985281
"1791","Before Payday",100,500,7.62746454278628,0,4.60517018598809,6.21460809842219,2.03175548899563
"1792","After Payday",20,20,7.40208612879117,1,2.99573227355399,2.99573227355399,2.00176186977727
"1793","After Payday",19,5000,7.79986319939295,0,2.94443897916644,8.51719319141624,2.05410619500238
"1794","Before Payday",5,1500,7.53298305471738,0,1.6094379124341,7.3132203870903,2.01929111936769
"1795","Before Payday",2,1500,7.77925961216291,1,0.693147180559945,7.3132203870903,2.05146116813001
"1796","Before Payday",100,1800,7.57700899243355,1,4.60517018598809,7.49554194388426,2.02511852975512
"1797","Before Payday",100,7000,7.39636799693108,0,4.60517018598809,8.85366542803745,2.00098906849734
"1798","Before Payday",0,0,7.43543747564157,1,0,0,2.0062574182136
"1799","After Payday",100,4000,7.88197303811709,0,4.60517018598809,8.29404964010203,2.06457825807641
"1800","Before Payday",90,NA,7.72679129242897,1,4.49980967033027,NA,2.04469367841829
"1801","Before Payday",65,15000,7.43300824364026,0,4.17438726989564,9.61580548008435,2.00593065480218
"1802","After Payday",36,1500,7.67774547139804,1,3.58351893845611,7.3132203870903,2.03832594565116
"1803","Before Payday",210,800,7.40424848596255,0,5.34710753071747,6.68461172766793,2.00205395519112
